# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 154.706 avgA: 306.45 avgB: 395.577 MNR: 0.49744 GNR: 0.425476 DICE: 0.419379
chA: 3 chB: 4 | avgC: 147.858 avgA: 411.748 avgB: 351.197 MNR: 0.409553 GNR: 0.365899 DICE: 0.362447

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 165.203 avgA: 316.917 avgB: 426.104 MNR: 0.51574 GNR: 0.433848 DICE: 0.426495
chA: 0 chB: 2 | avgC: 79.61 avgA: 316.89 avgB: 446.836 MNR: 0.25265 GNR: 0.207877 DICE: 0.20339
chA: 0 chB: 3 | avgC: 101.802 avgA: 316.871 avgB: 406.363 MNR: 0.323029 GNR: 0.273747 DICE: 0.26937
chA: 0 chB: 4 | avgC: 62.6087 avgA: 316.85 avgB: 344.077 MNR: 0.201724 GNR: 0.179012 DICE: 0.177372
chA: 1 chB: 2 | avgC: 159.366 avgA: 426.1 avgB: 446.835 MNR: 0.364585 GNR: 0.343095 DICE: 0.342126
chA: 1 chB: 3 | avgC: 193.082 avgA: 426.1 avgB: 406.363 MNR: 0.447433 GNR: 0.430006 DICE: 0.42935
chA: 1 chB: 4 | avgC: 119.882 avgA: 426.1 avgB: 344.077 MNR: 0.325855 GNR: 0.290855 DICE: 0.288266
chA: 2 chB: 3 | avgC: 365.591 avgA: 446.835 avgB: 406.363 MNR: 0.870275 GNR: 0.814076 DICE: 0.811539
chA: 2 chB: 4 | avgC: 126.94 avgA: 446.835 avgB: 344.077 MNR: 0.352174 GNR: 0.302331 DICE: 0.297791
chA: 3 chB: 4 | avgC: 143.297 avgA: 406.363 avgB: 344.077 MNR: 0.403663 GNR: 0.360281 DICE: 0.356757

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 158.219 avgA: 318.529 avgB: 424.306 MNR: 0.491651 GNR: 0.415221 DICE: 0.408432
chA: 0 chB: 2 | avgC: 77.5217 avgA: 318.512 avgB: 450.121 MNR: 0.244573 GNR: 0.200382 DICE: 0.195857
chA: 0 chB: 3 | avgC: 100.847 avgA: 318.501 avgB: 412.06 MNR: 0.320173 GNR: 0.269806 DICE: 0.265159
chA: 0 chB: 4 | avgC: 62.6368 avgA: 318.483 avgB: 355.754 MNR: 0.199846 GNR: 0.176477 DICE: 0.174733
chA: 1 chB: 2 | avgC: 157.666 avgA: 424.298 avgB: 450.118 MNR: 0.358812 GNR: 0.337383 DICE: 0.336461
chA: 1 chB: 3 | avgC: 192.5 avgA: 424.298 avgB: 412.06 MNR: 0.443797 GNR: 0.426793 DICE: 0.426161
chA: 1 chB: 4 | avgC: 120.157 avgA: 424.292 avgB: 355.754 MNR: 0.319865 GNR: 0.28881 DICE: 0.286517
chA: 2 chB: 3 | avgC: 372.077 avgA: 450.104 avgB: 412.055 MNR: 0.869407 GNR: 0.814271 DICE: 0.811843
chA: 2 chB: 4 | avgC: 129.439 avgA: 450.101 avgB: 355.729 MNR: 0.350663 GNR: 0.302042 DICE: 0.297671
chA: 3 chB: 4 | avgC: 148.739 avgA: 412.055 avgB: 355.729 MNR: 0.410382 GNR: 0.36616 DICE: 0.362586

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 158.295 avgA: 318.092 avgB: 413.477 MNR: 0.491245 GNR: 0.418456 DICE: 0.412166
chA: 0 chB: 2 | avgC: 76.7846 avgA: 318.067 avgB: 438.86 MNR: 0.242365 GNR: 0.200181 DICE: 0.196007
chA: 0 chB: 3 | avgC: 97.3846 avgA: 318.046 avgB: 389.832 MNR: 0.312072 GNR: 0.267119 DICE: 0.263156
chA: 0 chB: 4 | avgC: 60.1462 avgA: 318.031 avgB: 340.547 MNR: 0.193856 GNR: 0.172761 DICE: 0.171168
chA: 1 chB: 2 | avgC: 151.997 avgA: 413.472 avgB: 438.859 MNR: 0.352497 GNR: 0.331569 DICE: 0.330648
chA: 1 chB: 3 | avgC: 178.94 avgA: 413.464 avgB: 389.832 MNR: 0.426908 GNR: 0.408648 DICE: 0.407865
chA: 1 chB: 4 | avgC: 113.004 avgA: 413.464 avgB: 340.542 MNR: 0.31114 GNR: 0.278525 DICE: 0.276073
chA: 2 chB: 3 | avgC: 353.51 avgA: 438.855 avgB: 389.832 MNR: 0.868691 GNR: 0.805594 DICE: 0.802334
chA: 2 chB: 4 | avgC: 125.474 avgA: 438.854 avgB: 340.542 MNR: 0.353525 GNR: 0.301889 DICE: 0.297141
chA: 3 chB: 4 | avgC: 139.36 avgA: 389.831 avgB: 340.542 MNR: 0.399418 GNR: 0.357032 DICE: 0.353661

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 158.853 avgA: 313.858 avgB: 417.872 MNR: 0.500412 GNR: 0.422328 DICE: 0.415336
chA: 0 chB: 2 | avgC: 78.8661 avgA: 313.828 avgB: 444.353 MNR: 0.252514 GNR: 0.20649 DICE: 0.201774
chA: 0 chB: 3 | avgC: 104.222 avgA: 313.807 avgB: 413.3 MNR: 0.332461 GNR: 0.27865 DICE: 0.273639
chA: 0 chB: 4 | avgC: 63.2347 avgA: 313.798 avgB: 342.986 MNR: 0.206727 GNR: 0.183214 DICE: 0.18149
chA: 1 chB: 2 | avgC: 154.907 avgA: 417.871 avgB: 444.353 MNR: 0.357151 GNR: 0.335372 DICE: 0.334375
chA: 1 chB: 3 | avgC: 191.335 avgA: 417.871 avgB: 413.298 MNR: 0.438162 GNR: 0.424277 DICE: 0.423836
chA: 1 chB: 4 | avgC: 117.096 avgA: 417.871 avgB: 342.986 MNR: 0.321574 GNR: 0.288069 DICE: 0.285601
chA: 2 chB: 3 | avgC: 369.42 avgA: 444.352 avgB: 413.297 MNR: 0.866097 GNR: 0.81297 DICE: 0.81062
chA: 2 chB: 4 | avgC: 126.321 avgA: 444.352 avgB: 342.981 MNR: 0.354727 GNR: 0.302249 DICE: 0.297354
chA: 3 chB: 4 | avgC: 145.733 avgA: 413.297 avgB: 342.981 MNR: 0.411577 GNR: 0.363412 DICE: 0.359373

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 164.632 avgA: 319.647 avgB: 426.818 MNR: 0.506846 GNR: 0.429155 DICE: 0.422397
chA: 0 chB: 2 | avgC: 80.8951 avgA: 319.615 avgB: 456.815 MNR: 0.254477 GNR: 0.207561 DICE: 0.202704
chA: 0 chB: 3 | avgC: 104.467 avgA: 319.591 avgB: 406.884 MNR: 0.33002 GNR: 0.280122 DICE: 0.275735
chA: 0 chB: 4 | avgC: 64.1381 avgA: 319.573 avgB: 356.046 MNR: 0.202905 GNR: 0.179616 DICE: 0.177911
chA: 1 chB: 2 | avgC: 159.526 avgA: 426.804 avgB: 456.806 MNR: 0.361615 GNR: 0.338492 DICE: 0.337415
chA: 1 chB: 3 | avgC: 191.166 avgA: 426.798 avgB: 406.877 MNR: 0.443357 GNR: 0.425621 DICE: 0.424892
chA: 1 chB: 4 | avgC: 120.513 avgA: 426.798 avgB: 356.041 MNR: 0.319515 GNR: 0.288333 DICE: 0.286095
chA: 2 chB: 3 | avgC: 370.591 avgA: 456.802 avgB: 406.875 MNR: 0.874016 GNR: 0.812337 DICE: 0.809379
chA: 2 chB: 4 | avgC: 132.673 avgA: 456.802 avgB: 356.041 MNR: 0.357785 GNR: 0.306662 DICE: 0.301994
chA: 3 chB: 4 | avgC: 149.301 avgA: 406.875 avgB: 356.041 MNR: 0.411196 GNR: 0.369314 DICE: 0.365921

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 161.683 avgA: 313.132 avgB: 426.352 MNR: 0.508953 GNR: 0.424932 DICE: 0.417134
chA: 0 chB: 2 | avgC: 77.9604 avgA: 313.092 avgB: 447.184 MNR: 0.250256 GNR: 0.204282 DICE: 0.199554
chA: 0 chB: 3 | avgC: 100.047 avgA: 313.064 avgB: 409.155 MNR: 0.320597 GNR: 0.268524 DICE: 0.263688
chA: 0 chB: 4 | avgC: 59.7404 avgA: 313.038 avgB: 337.423 MNR: 0.194402 GNR: 0.173292 DICE: 0.171747
chA: 1 chB: 2 | avgC: 158.061 avgA: 426.352 avgB: 447.184 MNR: 0.355733 GNR: 0.336537 DICE: 0.335726
chA: 1 chB: 3 | avgC: 191.389 avgA: 426.352 avgB: 409.155 MNR: 0.437872 GNR: 0.421567 DICE: 0.420963
chA: 1 chB: 4 | avgC: 114.757 avgA: 426.348 avgB: 337.418 MNR: 0.318416 GNR: 0.279867 DICE: 0.276783
chA: 2 chB: 3 | avgC: 366.001 avgA: 447.182 avgB: 409.152 MNR: 0.854573 GNR: 0.803958 DICE: 0.801778
chA: 2 chB: 4 | avgC: 124.182 avgA: 447.182 avgB: 337.414 MNR: 0.350468 GNR: 0.297082 DICE: 0.292096
chA: 3 chB: 4 | avgC: 142.537 avgA: 409.148 avgB: 337.41 MNR: 0.408893 GNR: 0.358704 DICE: 0.354385

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 160.22 avgA: 320.404 avgB: 418.647 MNR: 0.492981 GNR: 0.419248 DICE: 0.412985
chA: 0 chB: 2 | avgC: 77.4527 avgA: 320.375 avgB: 445.358 MNR: 0.240031 GNR: 0.197771 DICE: 0.193583
chA: 0 chB: 3 | avgC: 104.058 avgA: 320.363 avgB: 408.153 MNR: 0.325731 GNR: 0.276457 DICE: 0.272106
chA: 0 chB: 4 | avgC: 62.3261 avgA: 320.345 avgB: 348.196 MNR: 0.197225 GNR: 0.175461 DICE: 0.173866
chA: 1 chB: 2 | avgC: 153.355 avgA: 418.637 avgB: 445.339 MNR: 0.350762 GNR: 0.330391 DICE: 0.329529
chA: 1 chB: 3 | avgC: 188.045 avgA: 418.625 avgB: 408.143 MNR: 0.436814 GNR: 0.420881 DICE: 0.420362
chA: 1 chB: 4 | avgC: 116.463 avgA: 418.625 avgB: 348.168 MNR: 0.314186 GNR: 0.283117 DICE: 0.280864
chA: 2 chB: 3 | avgC: 366.524 avgA: 445.332 avgB: 408.137 MNR: 0.865425 GNR: 0.812309 DICE: 0.809946
chA: 2 chB: 4 | avgC: 127.197 avgA: 445.326 avgB: 348.166 MNR: 0.351746 GNR: 0.302094 DICE: 0.297605
chA: 3 chB: 4 | avgC: 146.265 avgA: 408.136 avgB: 348.165 MNR: 0.410857 GNR: 0.365928 DICE: 0.362247

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 161.601 avgA: 318.259 avgB: 420.906 MNR: 0.50097 GNR: 0.424365 DICE: 0.417564
chA: 0 chB: 2 | avgC: 80.1582 avgA: 318.241 avgB: 449.383 MNR: 0.252443 GNR: 0.20682 DICE: 0.202153
chA: 0 chB: 3 | avgC: 102.492 avgA: 318.217 avgB: 403.167 MNR: 0.325567 GNR: 0.275677 DICE: 0.271142
chA: 0 chB: 4 | avgC: 61.6378 avgA: 318.193 avgB: 346.899 MNR: 0.196223 GNR: 0.174622 DICE: 0.17309
chA: 1 chB: 2 | avgC: 153.879 avgA: 420.906 avgB: 449.383 MNR: 0.351976 GNR: 0.330296 DICE: 0.329296
chA: 1 chB: 3 | avgC: 183.32 avgA: 420.906 avgB: 403.167 MNR: 0.427154 GNR: 0.410313 DICE: 0.409579
chA: 1 chB: 4 | avgC: 114.13 avgA: 420.906 avgB: 346.899 MNR: 0.309659 GNR: 0.277516 DICE: 0.275176
chA: 2 chB: 3 | avgC: 363.805 avgA: 449.383 avgB: 403.167 MNR: 0.861235 GNR: 0.802857 DICE: 0.800061
chA: 2 chB: 4 | avgC: 125.024 avgA: 449.381 avgB: 346.898 MNR: 0.344086 GNR: 0.294083 DICE: 0.289601
chA: 3 chB: 4 | avgC: 140.598 avgA: 403.167 avgB: 346.898 MNR: 0.395204 GNR: 0.352052 DICE: 0.348531

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 167.205 avgA: 320.177 avgB: 423.098 MNR: 0.513378 GNR: 0.435597 DICE: 0.428948
chA: 0 chB: 2 | avgC: 82.1209 avgA: 320.148 avgB: 454.794 MNR: 0.256043 GNR: 0.209924 DICE: 0.205284
chA: 0 chB: 3 | avgC: 106.249 avgA: 320.121 avgB: 423.581 MNR: 0.330834 GNR: 0.277051 DICE: 0.27208
chA: 0 chB: 4 | avgC: 62.5127 avgA: 320.083 avgB: 339.029 MNR: 0.198884 GNR: 0.178818 DICE: 0.177459
chA: 1 chB: 2 | avgC: 161.559 avgA: 423.098 avgB: 454.794 MNR: 0.367768 GNR: 0.343655 DICE: 0.342533
chA: 1 chB: 3 | avgC: 198.447 avgA: 423.098 avgB: 423.581 MNR: 0.449418 GNR: 0.432807 DICE: 0.432245
chA: 1 chB: 4 | avgC: 115.869 avgA: 423.098 avgB: 339.029 MNR: 0.320293 GNR: 0.284479 DICE: 0.281837
chA: 2 chB: 3 | avgC: 381.938 avgA: 454.794 avgB: 423.581 MNR: 0.873316 GNR: 0.822078 DICE: 0.819863
chA: 2 chB: 4 | avgC: 128.047 avgA: 454.789 avgB: 339.029 MNR: 0.360933 GNR: 0.304927 DICE: 0.299687
chA: 3 chB: 4 | avgC: 148.388 avgA: 423.58 avgB: 339.024 MNR: 0.423224 GNR: 0.368304 DICE: 0.363594

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 160.683 avgA: 311.633 avgB: 420.441 MNR: 0.511888 GNR: 0.429212 DICE: 0.421566
chA: 0 chB: 2 | avgC: 77.0831 avgA: 311.563 avgB: 441.798 MNR: 0.249547 GNR: 0.203983 DICE: 0.19931
chA: 0 chB: 3 | avgC: 101.336 avgA: 311.512 avgB: 406.353 MNR: 0.330696 GNR: 0.275566 DICE: 0.270232
chA: 0 chB: 4 | avgC: 63.2967 avgA: 311.478 avgB: 353.423 MNR: 0.206114 GNR: 0.181209 DICE: 0.179339
chA: 1 chB: 2 | avgC: 158.129 avgA: 420.432 avgB: 441.798 MNR: 0.365446 GNR: 0.344042 DICE: 0.343065
chA: 1 chB: 3 | avgC: 190.449 avgA: 420.432 avgB: 406.353 MNR: 0.443868 GNR: 0.42573 DICE: 0.424967
chA: 1 chB: 4 | avgC: 118.664 avgA: 420.432 avgB: 353.423 MNR: 0.320962 GNR: 0.289361 DICE: 0.287085
chA: 2 chB: 3 | avgC: 366.414 avgA: 441.798 avgB: 406.353 MNR: 0.873039 GNR: 0.815372 DICE: 0.812633
chA: 2 chB: 4 | avgC: 127.987 avgA: 441.798 avgB: 353.423 MNR: 0.351624 GNR: 0.303812 DICE: 0.299622
chA: 3 chB: 4 | avgC: 146.889 avgA: 406.353 avgB: 353.423 MNR: 0.411054 GNR: 0.365001 DICE: 0.361152

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 164.916 avgA: 317.341 avgB: 425.71 MNR: 0.510214 GNR: 0.431276 DICE: 0.424321
chA: 0 chB: 2 | avgC: 80.2008 avgA: 317.324 avgB: 450.212 MNR: 0.253324 GNR: 0.208209 DICE: 0.203634
chA: 0 chB: 3 | avgC: 106.532 avgA: 317.307 avgB: 414.488 MNR: 0.334801 GNR: 0.283216 DICE: 0.278644
chA: 0 chB: 4 | avgC: 61.7685 avgA: 317.292 avgB: 342.492 MNR: 0.19809 GNR: 0.176698 DICE: 0.175131
chA: 1 chB: 2 | avgC: 157.023 avgA: 425.688 avgB: 450.208 MNR: 0.357621 GNR: 0.335458 DICE: 0.334438
chA: 1 chB: 3 | avgC: 193.685 avgA: 425.666 avgB: 414.482 MNR: 0.441568 GNR: 0.426235 DICE: 0.4257
chA: 1 chB: 4 | avgC: 118.101 avgA: 425.666 avgB: 342.449 MNR: 0.322886 GNR: 0.287235 DICE: 0.284493
chA: 2 chB: 3 | avgC: 371.497 avgA: 450.191 avgB: 414.476 MNR: 0.869151 GNR: 0.81518 DICE: 0.812897
chA: 2 chB: 4 | avgC: 128.088 avgA: 450.189 avgB: 342.444 MNR: 0.358256 GNR: 0.304455 DICE: 0.299369
chA: 3 chB: 4 | avgC: 147.724 avgA: 414.473 avgB: 342.444 MNR: 0.417883 GNR: 0.369026 DICE: 0.36489

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 167.086 avgA: 320.066 avgB: 431.009 MNR: 0.514837 GNR: 0.433732 DICE: 0.426501
chA: 0 chB: 2 | avgC: 79.6624 avgA: 320.022 avgB: 452.711 MNR: 0.250589 GNR: 0.20546 DICE: 0.200872
chA: 0 chB: 3 | avgC: 103.568 avgA: 319.992 avgB: 413.347 MNR: 0.326282 GNR: 0.275164 DICE: 0.270509
chA: 0 chB: 4 | avgC: 64.5754 avgA: 319.959 avgB: 352.13 MNR: 0.205185 GNR: 0.181538 DICE: 0.179765
chA: 1 chB: 2 | avgC: 159.288 avgA: 430.999 avgB: 452.711 MNR: 0.357708 GNR: 0.337197 DICE: 0.3363
chA: 1 chB: 3 | avgC: 192.992 avgA: 430.999 avgB: 413.347 MNR: 0.439631 GNR: 0.422603 DICE: 0.421926
chA: 1 chB: 4 | avgC: 121.754 avgA: 430.999 avgB: 352.13 MNR: 0.324307 GNR: 0.291004 DICE: 0.288514
chA: 2 chB: 3 | avgC: 371.604 avgA: 452.711 avgB: 413.347 MNR: 0.865048 GNR: 0.811002 DICE: 0.808596
chA: 2 chB: 4 | avgC: 130.995 avgA: 452.708 avgB: 352.128 MNR: 0.356175 GNR: 0.306149 DICE: 0.301674
chA: 3 chB: 4 | avgC: 148.254 avgA: 413.344 avgB: 352.128 MNR: 0.409574 GNR: 0.365392 DICE: 0.361825

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 156.54 avgA: 312.413 avgB: 408.235 MNR: 0.501355 GNR: 0.424698 DICE: 0.417872
chA: 0 chB: 2 | avgC: 76.7846 avgA: 312.386 avgB: 438.287 MNR: 0.248549 GNR: 0.203762 DICE: 0.199189
chA: 0 chB: 3 | avgC: 99.2615 avgA: 312.363 avgB: 388.06 MNR: 0.327516 GNR: 0.278061 DICE: 0.273541
chA: 0 chB: 4 | avgC: 60.1218 avgA: 312.329 avgB: 338.24 MNR: 0.198732 GNR: 0.176325 DICE: 0.174634
chA: 1 chB: 2 | avgC: 152.164 avgA: 408.235 avgB: 438.287 MNR: 0.358263 GNR: 0.335227 DICE: 0.334135
chA: 1 chB: 3 | avgC: 178.706 avgA: 408.229 avgB: 388.058 MNR: 0.433679 GNR: 0.415328 DICE: 0.414535
chA: 1 chB: 4 | avgC: 112.163 avgA: 408.229 avgB: 338.235 MNR: 0.314514 GNR: 0.281467 DICE: 0.279026
chA: 2 chB: 3 | avgC: 349.838 avgA: 438.281 avgB: 388.058 MNR: 0.868185 GNR: 0.801334 DICE: 0.797756
chA: 2 chB: 4 | avgC: 124.503 avgA: 438.281 avgB: 338.235 MNR: 0.355823 GNR: 0.303546 DICE: 0.298686
chA: 3 chB: 4 | avgC: 138.432 avgA: 388.058 avgB: 338.235 MNR: 0.403863 GNR: 0.360478 DICE: 0.357051

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 153.25 avgA: 312.891 avgB: 404.158 MNR: 0.48837 GNR: 0.41658 DICE: 0.410454
chA: 0 chB: 2 | avgC: 77.5282 avgA: 312.846 avgB: 434.345 MNR: 0.24991 GNR: 0.206353 DICE: 0.202041
chA: 0 chB: 3 | avgC: 99.2064 avgA: 312.809 avgB: 391.788 MNR: 0.323934 GNR: 0.275394 DICE: 0.270999
chA: 0 chB: 4 | avgC: 57.4872 avgA: 312.783 avgB: 327.901 MNR: 0.190395 GNR: 0.170946 DICE: 0.169568
chA: 1 chB: 2 | avgC: 149.891 avgA: 404.149 avgB: 434.332 MNR: 0.355836 GNR: 0.334052 DICE: 0.33311
chA: 1 chB: 3 | avgC: 176.615 avgA: 404.147 avgB: 391.788 MNR: 0.428097 GNR: 0.410938 DICE: 0.410249
chA: 1 chB: 4 | avgC: 106.344 avgA: 404.147 avgB: 327.901 MNR: 0.306738 GNR: 0.272998 DICE: 0.270479
chA: 2 chB: 3 | avgC: 353.583 avgA: 434.332 avgB: 391.788 MNR: 0.869732 GNR: 0.810972 DICE: 0.808041
chA: 2 chB: 4 | avgC: 121.496 avgA: 434.329 avgB: 327.897 MNR: 0.355043 GNR: 0.301242 DICE: 0.296273
chA: 3 chB: 4 | avgC: 137.267 avgA: 391.788 avgB: 327.897 MNR: 0.40937 GNR: 0.362531 DICE: 0.358796

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 155.125 avgA: 311.378 avgB: 397.086 MNR: 0.493486 GNR: 0.423194 DICE: 0.4171
chA: 0 chB: 2 | avgC: 74.1329 avgA: 311.328 avgB: 424.915 MNR: 0.23981 GNR: 0.198365 DICE: 0.194221
chA: 0 chB: 3 | avgC: 92.7948 avgA: 311.292 avgB: 362.288 MNR: 0.313015 GNR: 0.265577 DICE: 0.26123
chA: 0 chB: 4 | avgC: 58.3587 avgA: 311.265 avgB: 326.766 MNR: 0.193588 GNR: 0.171779 DICE: 0.170117
chA: 1 chB: 2 | avgC: 141.387 avgA: 397.083 avgB: 424.911 MNR: 0.338263 GNR: 0.316421 DICE: 0.315369
chA: 1 chB: 3 | avgC: 164.792 avgA: 397.079 avgB: 362.281 MNR: 0.413139 GNR: 0.390643 DICE: 0.389294
chA: 1 chB: 4 | avgC: 106.741 avgA: 397.068 avgB: 326.759 MNR: 0.301904 GNR: 0.270384 DICE: 0.268025
chA: 2 chB: 3 | avgC: 322.874 avgA: 424.897 avgB: 362.274 MNR: 0.84192 GNR: 0.764545 DICE: 0.75922
chA: 2 chB: 4 | avgC: 117.239 avgA: 424.897 avgB: 326.759 MNR: 0.34166 GNR: 0.290096 DICE: 0.28521
chA: 3 chB: 4 | avgC: 127.492 avgA: 362.274 avgB: 326.759 MNR: 0.376232 GNR: 0.338467 DICE: 0.335569

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 156.228 avgA: 314.298 avgB: 406.312 MNR: 0.492049 GNR: 0.419616 DICE: 0.41339
