# ---------- 01 Per-Channel Summary ----------
chA: 1 chB: 4 | avgC: 21.5483 avgA: 94.6764 avgB: 82.6831 MNR: 0.249375 GNR: 0.227471 DICE: 0.225977
chA: 2 chB: 3 | avgC: 106.768 avgA: 209.268 avgB: 164.191 MNR: 0.639424 GNR: 0.568284 DICE: 0.563392
chA: 2 chB: 4 | avgC: 33.9842 avgA: 209.268 avgB: 82.8581 MNR: 0.394271 GNR: 0.251107 DICE: 0.227134
chA: 3 chB: 4 | avgC: 36.6809 avgA: 163.831 avgB: 82.6831 MNR: 0.424781 GNR: 0.302513 DICE: 0.285074

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 24.8646 avgA: 41.4266 avgB: 93.3747 MNR: 0.598976 GNR: 0.386147 DICE: 0.350967
chA: 0 chB: 2 | avgC: 15.4131 avgA: 41.4266 avgB: 204.585 MNR: 0.358803 GNR: 0.163941 DICE: 0.125373
chA: 0 chB: 3 | avgC: 17.0384 avgA: 41.4266 avgB: 165.698 MNR: 0.410968 GNR: 0.202812 DICE: 0.161757
chA: 0 chB: 4 | avgC: 12.544 avgA: 41.4266 avgB: 79.9029 MNR: 0.303215 GNR: 0.210483 DICE: 0.19632
chA: 1 chB: 2 | avgC: 33.2899 avgA: 93 avgB: 203.73 MNR: 0.348339 GNR: 0.240552 DICE: 0.223598
chA: 1 chB: 3 | avgC: 39.6764 avgA: 93 avgB: 165 MNR: 0.412865 GNR: 0.313058 DICE: 0.300274
chA: 1 chB: 4 | avgC: 20.0494 avgA: 93 avgB: 79.5618 MNR: 0.244513 GNR: 0.221899 DICE: 0.220321
chA: 2 chB: 3 | avgC: 105.263 avgA: 203.73 avgB: 165 MNR: 0.632113 GNR: 0.570734 DICE: 0.56664
chA: 2 chB: 4 | avgC: 32.373 avgA: 203.73 avgB: 79.5618 MNR: 0.403758 GNR: 0.252826 DICE: 0.226921
chA: 3 chB: 4 | avgC: 35 avgA: 165 avgB: 79.5618 MNR: 0.428514 GNR: 0.297311 DICE: 0.277776
