# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 2 | avgC: 87.6877 avgA: 308.413 avgB: 407.247 MNR: 0.286421 GNR: 0.24628 DICE: 0.243028
chA: 0 chB: 3 | avgC: 108.441 avgA: 308.41 avgB: 390.852 MNR: 0.357396 GNR: 0.309472 DICE: 0.305568
chA: 0 chB: 4 | avgC: 101.059 avgA: 308.404 avgB: 421.071 MNR: 0.330844 GNR: 0.279131 DICE: 0.274738
chA: 1 chB: 2 | avgC: 136.955 avgA: 439.535 avgB: 407.243 MNR: 0.337654 GNR: 0.316443 DICE: 0.315428
chA: 1 chB: 3 | avgC: 150.314 avgA: 439.535 avgB: 390.851 MNR: 0.377885 GNR: 0.353455 DICE: 0.352139
chA: 1 chB: 4 | avgC: 174.402 avgA: 439.533 avgB: 421.07 MNR: 0.414518 GNR: 0.396689 DICE: 0.396096
chA: 2 chB: 3 | avgC: 330.841 avgA: 407.242 avgB: 390.85 MNR: 0.859539 GNR: 0.813861 DICE: 0.811666
chA: 2 chB: 4 | avgC: 120.601 avgA: 407.242 avgB: 421.07 MNR: 0.300612 GNR: 0.286655 DICE: 0.286145
chA: 3 chB: 4 | avgC: 135.151 avgA: 390.85 avgB: 421.07 MNR: 0.350144 GNR: 0.326954 DICE: 0.325649

